,Key,CN,outflow_rate,a_l,h_l,v_H
89,1800,0.001292085392345949,0.01154964773029764,0.640480133344743,0.29027460531824273,0.0021926261505158763
90,1800,-0.00024878271449679497,0.013834240123352349,0.6238966312344302,0.2766026942429482,-8.073364882067205e-05
91,1800,-0.0019017415170401765,0.0012701550020438642,0.6093663158277177,0.3292751314688952,0.0038332000573613996
92,1800,0.00045572416062869347,-0.002654037265881999,0.6349917016220964,0.28986792264245625,-0.0005085548992090296
93,1800,-7.377393020935498e-05,0.025635912533020028,0.6607910846280517,0.2615820419348105,0.0005618605342868705
94,1800,-0.0007001997152023863,0.021835641050745508,0.6509122840242517,0.28476686633960824,0.000429677041077066
95,1800,1.2665631572248987e-05,0.008576518980011064,0.6449269035156634,0.2785814834508518,-0.0003838598536941059
96,2000,0.00043178543507004977,-0.0003163127939181847,0.6277508075859818,0.3401381203172292,0.0011105016832946085
97,2000,-0.00021877700388401312,0.008784784567920319,0.6062563239879442,0.32542118879202103,0.0007825062286384415
98,2000,-0.0006758886505549311,0.005611032116356403,0.6356466897033757,0.282042257080647,0.0002965256695876691
99,2000,-0.00013071196040381904,0.004269964393711235,0.6637624743262021,0.2771029605749023,-0.0008398664468779284
100,2000,0.0027688477486065024,-0.0018836722395857344,0.6053164673096736,0.3266056521739738,0.0035386783493162968
101,2000,0.0009826282774763502,0.00960292616130932,0.6369478952047178,0.3049665591402918,-0.0004369051102975203
102,2000,0.0009748261260768144,0.010807010181410934,0.6322892337277815,0.3056064352646079,0.0016642347047543652
103,2000,-0.00033399546849721153,0.023390796344699927,0.6621126996369715,0.2352156131267844,0.0006209793415743194
104,2000,0.0014670859853396405,-0.0001649834289467428,0.6551706614151883,0.29011997030879383,-0.0013576856719601732
105,2000,-0.00033024657067419163,0.01337303218440342,0.6423578330276832,0.2859066923890781,0.0001542316156445387
106,2200,-0.00013925411249829812,0.01695409886331648,0.6605485307679373,0.2758904010423501,0.000710489952266243
107,2200,0.0011132041678138494,-0.0016447641508915394,0.6154421624977564,0.30053250751434013,0.0009940176702647424
108,2200,0.0,0.0,0.0,0.0,0.0
109,2200,-8.3694995645327e-05,0.014038432353987022,0.6362739922589199,0.2645236799969472,-0.00016209515227911194
110,2200,-0.0036314889387621236,-0.01181359926707453,0.6198981074145321,0.30573543073270293,-0.000544075022603694
111,2200,1.0749725053215617e-05,0.02737716992553231,0.6254859245765464,0.265154221050975,0.0008784875731785542
112,2200,0.00017256283865041853,0.010725568566602067,0.6299743212991679,0.28828593687854825,0.0005212708361903244
113,2200,-0.00028599312672737784,0.01931231194241694,0.6307184994776903,0.2766864851915043,-0.00018953457264276645
114,2200,-4.4309675924313305e-05,0.011170379370288863,0.633366877501915,0.28910898258912504,1.7853338586682613e-05
115,2400,-9.350808375286081e-05,0.007034169233828893,0.6240787682689043,0.29464723695668266,0.0011819423376229982
116,2400,0.00018481943636991022,0.01887984791466173,0.6379039364735416,0.2677060048229698,0.00026095483332169353
117,2400,1.8333177901925178e-05,0.0027314608302008397,0.6215716159978543,0.29624970728107897,6.676979057845902e-05
118,2400,5.167333921316996e-05,0.016079449614467004,0.6575615091977832,0.28366811106844236,0.0002841875690971316
119,2400,1.8407323607608946e-05,0.014507384356247405,0.5986166158515996,0.2811179692575121,0.00010439819706912237
120,2400,0.0001264527587304697,0.01403568339939132,0.641726874313234,0.2828072842394359,-0.00014134881166688644
121,2400,0.0009943376611681806,0.0353964090639379,0.6177457339874769,0.26271514426905496,0.00014858818699251902
122,2400,-0.0002020890480965314,0.014755188023311435,0.6120558159784446,0.2815328069129612,0.0002128033657022429
123,2600,-9.0231377802937e-05,0.0032441247604340817,0.6540755489511016,0.2700410882032106,0.00010584075489472349
124,2600,0.0009635333188321279,0.004581298776509283,0.6345289693631453,0.319729897276907,0.0020318791015106145
125,2600,-0.0005429689186632979,0.017070434634521462,0.6544699114952155,0.2691677526981948,0.00016234386881896844
126,2600,-0.0011155145405124243,0.007421788449645271,0.5417601174883029,0.31975074862837105,0.005316011173517625
127,2600,-0.0001734695931982949,0.009914849473849291,0.6312698031456556,0.27569866353713446,9.127669238320063e-05
128,2600,-0.00010113668286349051,0.008643996553045619,0.6642463269006407,0.27423781683386644,0.0008385293352541794
129,2600,-0.000737396013129715,0.023847627975253593,0.6569332830070533,0.26890162506405146,3.4945721011175716e-05
130,2800,-3.9066527500693396e-05,0.01794497738762144,0.6329235557911024,0.2691125928099362,-0.0005360532801002847
131,2800,0.0,0.0,0.0,0.0,0.0
132,2800,-0.00027157348598049467,0.026729613830203294,0.6291232349027482,0.265992848223117,0.0003803836319540141
133,2800,-0.0003938452925598858,0.022445751726054147,0.6433516902044333,0.2862559961676959,0.0006758888538618631
134,2800,0.0006104312576266691,0.01845947434279278,0.6571266343703567,0.26250603530289157,0.0003876140345836859
135,2800,-0.0004916725482584193,0.037487953410271606,0.6450618209098024,0.25392661645184833,0.0012005673532740403
136,2800,0.0014987947901117054,0.016725867143139624,0.6140621654261001,0.2811598859764124,9.116371209246717e-05
137,3000,0.0004299794963702035,0.023139214988019345,0.6163316073023899,0.2844618166093983,0.00035559877120126864
138,3000,-0.0005986962672714608,0.024114102666167904,0.6280758225277387,0.2812580507743866,-0.00017875805928861365
139,3000,0.0012281327059002587,0.03163222914831068,0.6070425090860625,0.2509198039566718,0.00032641205667563683
140,3000,0.0017548926339134754,0.008024860141844054,0.6470807433804546,0.30235050521070744,0.00046116295267491073
141,3000,0.001012052983054873,0.01236331713222895,0.6490929959840289,0.2619535088772065,-0.003453063284880935
142,3000,0.0,0.0,0.0,0.0,0.0
143,3000,2.7174526298171857e-05,0.019790950550496445,0.6644828140603593,0.26998251887115615,-0.0015286384128830612
144,3000,0.0,0.0,0.0,0.0,0.0
